id,dataset_id,decimallongitude,decimallatitude,species,minimumdepthinmeters,maximumdepthinmeters,shoredistance,bathymetry,sst,sss,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
381e3b8b-dea1-423c-ad9a-1d9b92319a2d,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M1:010948,,,,Mateo Lopez | Adriana Aguirre Aguirre,,,5,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
aac4871a-a72a-4ef4-beb3-38f8f413fd3c,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M2:010962,,,,Mateo Lopez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
6c0931de-4308-4819-99d5-1ad481dfe860,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M3:010970,,,,Mateo Lopez | Adriana Aguirre Aguirre,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
446f9f8f-cb3b-4b56-b559-92d8f8c5c106,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M4:010980,,,,Mateo Lopez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
5e833211-fa94-45b9-a21d-bb812bb7c9bb,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M5:010987,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,4,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
a3e6ba05-6e2b-42aa-8cd3-8620bba6cd50,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M6:010997,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,10,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
7112d7ef-a258-4c90-87fd-8451266ef69c,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M8:011023,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
d8df79d8-2c9f-432c-bdad-cc9a4085dfe4,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M9:011035,,,,Carlos Muñoz | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
9d9f15ad-1ca7-4e9f-b7e5-b441b35c3e36,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1805833,2.95625,Arothron meleagris,3,4.8,-276,-66,27.12,30.61,INVEMAR:SIMAC:CenPec:AZU-2:2004:M10:011046,,,,Carlos Muñoz | Adriana Aguirre Aguirre,,,3,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:AZU-2:2004-09-16,INVEMAR:SIMAC:CenPec:AZU,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/16/2004,,,,2004,9,16,9/16/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero y medio.,http://marineregions.org/mrgid/25567,,,SA,Océano Pacífico,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Azufrada Estación AZU 1",Azufrada 2,,,,,,,,,"""2° 57' 22.5"""" N 78° 10' 50"""" W""","""2° 57' 22.5"""" N""","""78° 10' 50"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
3a035b50-7d6e-4058-bed2-75ab979ccf29,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2004:S1:011057,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
4e8dbf36-e9d9-4551-bf63-38ec6a551462,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2004:S2:011069,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
cf291c81-8f1b-4698-a1e0-a8a0cefd8a8b,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2004:S5:011092,,,,Carlos Muñoz | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
42bcebf7-ed98-404e-b6db-6062766dddf0,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2004:S6:011102,,,,Carlos Muñoz | Adriana Aguirre Aguirre,,,2,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
b2a7b520-6b9a-440c-af69-8112c6c0e0ac,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1930833,2.9404166,Arothron meleagris,3.1,3.1,93,-21,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-1:2004:S7:011112,,,,Alberto Rodríguez Ramirez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-1:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",Nivel profundidad somero. Datos de la Estación insertada del proyecto SIMAC. Profundidad en marea media.,http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca al sur de formación coralina Estación PLA 1",Playa Blanca 1,,,,,,,,,"""2° 56' 25.4"""" N 78° 11' 35"""" W""","""2° 56' 25.4"""" N""","""78° 11' 35"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
a51a18d2-32e6-4795-b385-d0a99500f5e9,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1905833,2.94075,Arothron meleagris,4.5,4.5,229,314,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-2:2004:M3:011183,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-2:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Nivel profundidad intermedio. Datos de la Estación insertados del proyecto SIMAC-2007. Transectos instalados cerca del borde del arrecife, fondo es de pendiente suave.",http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca Estación PLA 2",Playa Blanca 2,,,,,,,,,"""2° 56' 26.7"""" N 78° 11' 26"""" W""","""2° 56' 26.7"""" N""","""78° 11' 26"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
168bc35c-a8fb-4837-b69c-0a08a1e8d648,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1905833,2.94075,Arothron meleagris,4.5,4.5,229,314,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-2:2004:M4:011190,,,,Melina Rodríguez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-2:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Nivel profundidad intermedio. Datos de la Estación insertados del proyecto SIMAC-2007. Transectos instalados cerca del borde del arrecife, fondo es de pendiente suave.",http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca Estación PLA 2",Playa Blanca 2,,,,,,,,,"""2° 56' 26.7"""" N 78° 11' 26"""" W""","""2° 56' 26.7"""" N""","""78° 11' 26"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
bfb97870-0b12-4787-ae30-40c798e5fa82,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1905833,2.94075,Arothron meleagris,4.5,4.5,229,314,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-2:2004:M5:011204,,,,Carlos Muñoz | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-2:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Nivel profundidad intermedio. Datos de la Estación insertados del proyecto SIMAC-2007. Transectos instalados cerca del borde del arrecife, fondo es de pendiente suave.",http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca Estación PLA 2",Playa Blanca 2,,,,,,,,,"""2° 56' 26.7"""" N 78° 11' 26"""" W""","""2° 56' 26.7"""" N""","""78° 11' 26"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
3620016c-631d-4287-a0c3-01745f0a9787,95dcd908-a6b9-4422-a441-42caa46724f5,-78.1905833,2.94075,Arothron meleagris,4.5,4.5,229,314,27.12,30.61,INVEMAR:SIMAC:CenPec:PLA-2:2004:M7:011223,,,,Alberto Rodríguez Ramirez | Adriana Aguirre Aguirre,,,1,Individuos,,,,,,present,,,,,,,,,,,,,Arothron meleagris,,INVEMAR:SIMAC:CenPec:PLA-2:2004-09-17,INVEMAR:SIMAC:CenPec:PLA,Protocolo SIMAC - Censo abundancia de peces arrecifales,60,metros cuadrados,5 censos X 2 personas X 3 parcelas= 30 censos,9/17/2004,,,,2004,9,17,9/17/2004,Area coralina,,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Nivel profundidad intermedio. Datos de la Estación insertados del proyecto SIMAC-2007. Transectos instalados cerca del borde del arrecife, fondo es de pendiente suave.",http://marineregions.org/mrgid/25567,,,SA,Mar Caribe,,Gorgona,Colombia,CO,Cauca,Guapi,,"Parque Nacional Natural Gorgona, Playa Blanca Estación PLA 2",Playa Blanca 2,,,,,,,,,"""2° 56' 26.7"""" N 78° 11' 26"""" W""","""2° 56' 26.7"""" N""","""78° 11' 26"""" W""",,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verificado,,,urn:lsid:marinespecies.org:taxname:219926,,,,,,,,,,,,,,meleagris,,,"(Anonymous, 1798)",,ICZN,Válido,,
